0.043478261,0.689090909,0.753466872,0.123155552
0.219806763,0.905454545,0.557781202,0.027944934
0.154589372,0.892727273,0.882896764,0.062979144
0.398550725,0.68,0.679506934,0.170472344
0.070048309,0.814545455,0.782742681,0.139394939
0.367149758,0.918181818,0.926040062,0.062979144
0.009661836,0.992727273,0.7596302,0.075014426
0.15942029,0.661818182,0.690292758,0.08350507
0.132850242,0.678181818,0.841294299,0.086967274
0.140096618,0.690909091,0.80431433,0.021020526
0.185990338,0.987272727,0.745762712,0.17014261
0,0.810909091,0.796610169,0.104195862
0.200483092,0.78,0.738058552,0.008737944
0.157004831,0.798181818,0.656394453,0.092655181
0.016908213,0.912727273,0.617873652,0.125628555
0.210144928,0.990909091,0.697996918,0.047234358
0.224637681,0.669090909,0.964560863,0.015002885
0.289855072,0.803636364,0.93220339,0.049047894
0.198067633,0.656363636,0.682588598,0.144505812
0.268115942,0.725454545,0.738058552,0.09768362
0.103864734,0.66,0.942989214,0.069491386
0.29468599,0.736363636,0.922958398,0.106339131
0.082125604,0.712727273,0.610169492,0.034045009
0.149758454,0.841818182,0.610169492,0.026378699
0.096618357,0.845454545,0.989214176,0.053169566
0.079710145,0.876363636,0.605546995,0.067265683
0.352657005,0.769090909,0.573189522,0.050614129
0.152173913,0.989090909,0.782742681,0.179292721
0.169082126,0.989090909,0.963020031,0.108152667
0.106280193,0.661818182,0.805855162,0.134036765
0.09178744,0.929090909,0.892141757,0.049295194
0.222222222,0.925454545,0.559322034,0.033138241
0.210144928,0.812727273,0.896764253,0.077322562
0.338164251,0.798181818,0.839753467,0.150770753
0.072463768,0.9,0.973805855,0.112109472
0.381642512,0.901818182,0.975346687,0.000412167
0.074879227,0.690909091,0.793528505,0.04558569
0.157004831,0.696363636,0.921417565,0.173439947
0.074879227,0.665454545,0.776579353,0.033962575
0.347826087,0.963636364,0.701078582,0.122001484
0.248792271,0.667272727,0.656394453,0.066935949
0.009661836,0.88,0.577812018,0.115324376
0.251207729,0.749090909,0.990755008,0.166845272
0.285024155,0.725454545,0.779661017,0.069244085
0.06763285,0.932727273,0.975346687,0.077817163
0.277777778,0.727272727,0.890600924,0.020443492
0.144927536,0.64,0.714946071,0.034374742
0.019323671,0.812727273,0.861325116,0.069079219
0.297101449,0.650909091,0.711864407,0.117055478
0.231884058,0.638181818,0.553158706,0.014096117
0.236714976,0.94,0.57164869,0.092243014
0.347826087,0.963636364,0.773497689,0.061742643
0.120772947,0.738181818,0.607087827,0.15143022
0.099033816,0.836363636,0.728813559,0.049130327
0.202898551,0.643636364,0.733436055,0.059846674
0.130434783,0.687272727,0.620955316,0.072376556
0.345410628,0.82,0.681047766,0.127277224
0.190821256,0.66,0.858243451,0.125958289
0.301932367,0.738181818,0.543913713,0.036023411
0.34057971,0.847272727,0.790446841,0.118704146
0.3647343,0.678181818,0.798151002,0.13774627
0.144927536,0.883636364,0.554699538,0.019948891
0.31884058,0.814545455,0.906009245,0.001731102
0.130434783,0.996363636,0.647149461,0.113098673
0.04589372,0.938181818,0.599383667,0.104937763
0.251207729,0.674545455,0.907550077,0.134201632
0.108695652,0.667272727,0.679506934,0.036023411
0.374396135,0.872727273,0.731895223,0.053334432
0.014492754,0.765454545,0.869029276,0.039650482
0.002415459,0.989090909,0.716486903,0.079136098
0.074879227,0.665454545,0.92449923,0.124721787
0.311594203,0.765454545,0.93220339,0.103124227
0.072463768,0.774545455,0.761171032,0.128513725
0.369565217,0.987272727,0.762711864,0.139147638
0.185990338,0.710909091,0.602465331,0.158766796
0.338164251,0.938181818,0.907550077,0.085565906
0.086956522,0.781818182,0.758089368,0.013106916
0.328502415,0.678181818,0.730354391,0.102299893
0.157004831,0.974545455,0.94761171,0.165196604
0.079710145,0.649090909,0.599383667,0.072046822
0.202898551,0.783636364,0.913713405,0.11087297
0.094202899,0.74,0.761171032,0.083834803
0.014492754,0.772727273,0.802773498,0.165773638
0.289855072,0.705454545,1,0.146896381
0.306763285,0.934545455,0.778120185,0.102382326
0.330917874,0.930909091,0.554699538,0.176737285
0.362318841,0.947272727,0.875192604,0.142197675
0.02173913,0.92,0.848998459,0.144835545
0.057971014,0.809090909,0.662557781,0
0.326086957,0.878181818,0.791987673,0.128183991
0.169082126,0.798181818,0.640986133,0.076910395
0.359903382,0.8,0.825885978,0.125051521
0.246376812,0.698181818,0.841294299,0.150441019
0.289855072,0.756363636,0.594761171,0.014343418
0.357487923,0.863636364,0.876733436,0.116478444
0.27294686,0.905454545,0.867488444,0.009314978
0,0.876363636,0.642526965,0.081526667
0.055555556,0.774545455,0.553158706,0.008490644
0.253623188,0.901818182,0.933744222,0.065781881
0.019323671,0.910909091,0.56394453,0.106339131
0.062801932,0.645454545,0.607087827,0.117714945
0.229468599,0.721818182,0.619414484,0.101722859
0.287439614,0.64,0.989214176,0.129090759
0.1352657,0.807272727,0.637904468,0.006264941
0.355072464,0.736363636,0.833590139,0.106091831
0.768115942,0.041818182,0.07550077,0.266424862
0.792270531,0.083636364,0.18027735,0.442667546
0.828502415,0.058181818,0.157164869,0.160003297
0.97826087,0.087272727,0.19568567,0.289753524
0.946859903,0.06,0.231124807,0.323798533
0.929951691,0.076363636,0.118644068,0.395103454
0.910628019,0.038181818,0.129429892,0.392548017
0.90821256,0.050909091,0.214175655,0.412991509
0.838164251,0.02,0.209553159,0.473497651
0.879227053,0.007272727,0.090909091,0.481328827
0.770531401,0.047272727,0.218798151,0.504739923
0.862318841,0.023636364,0.138674884,0.278789877
1,0.083636364,0.118644068,0.272112769
0.785024155,0.025454545,0.047765794,0.184898195
0.828502415,0.047272727,0.110939908,0.28340615
0.77294686,0.076363636,0.032357473,0.449262221
0.946859903,0.069090909,0.171032357,0.189432034
0.830917874,0,0.058551618,0.234193389
0.927536232,0.070909091,0.17257319,0.484378864
0.997584541,0.089090909,0.06779661,0.209628225
0.958937198,0.030909091,0.107858243,0.34580826
0.792270531,0.016363636,0.206471495,0.38661281
0.879227053,0,0.101694915,0.243508367
0.958937198,0.074545455,0.024653313,0.336493282
0.961352657,0.036363636,0.024653313,0.448685187
0.84057971,0.08,0.221879815,0.252576045
0.765700483,0.032727273,0.217257319,0.196356442
0.927536232,0.021818182,0.146379045,0.207897123
0.862318841,0.030909091,0.072419106,0.377462699
0.852657005,0.003636364,0.224961479,0.277141208
0.823671498,0.089090909,0.049306626,0.359986811
0.946859903,0.067272727,0.117103236,0.351743467
0.799516908,0.081818182,0.093990755,0.168658808
0.946859903,0.089090909,0.155624037,0.285796719
0.903381643,0.030909091,0.066255778,0.232709587
0.857487923,0.072727273,0.124807396,0.341769022
0.913043478,0.014545455,0.201848998,0.351990767
0.876811594,0.041818182,0.223420647,0.447366252
0.857487923,0,0.229583975,0.337400049
0.789855072,0.076363636,0.192604006,0.165938505
0.775362319,0.001818182,0.101694915,0.180034622
0.760869565,0.029090909,0.100154083,0.334597313
0.893719807,0.001818182,0.214175655,0.458906933
0.939613527,0,0.201848998,0.250762509
0.770531401,0.025454545,0.12788906,0.34580826
0.847826087,0.030909091,0.033898305,0.295276564
0.84057971,0.041818182,0.192604006,0.506965625
0.782608696,0.065454545,0.137134052,0.297832001
0.814009662,0.063636364,0.001540832,0.17302778
0.857487923,0.009090909,0.073959938,0.476877421
0.792270531,0.074545455,0.124807396,0.345396093
0.8647343,0.069090909,0.121725732,0.155551892
0.963768116,0.050909091,0.083204931,0.493858709
0.775362319,0.067272727,0.221879815,0.265270794
0.780193237,0.032727273,0.101694915,0.495260077
0.896135266,0.081818182,0.143297381,0.179127854
0.833333333,0.072727273,0.221879815,0.315225455
0.830917874,0.023636364,0.184899846,0.427829528
0.905797101,0.076363636,0.064714946,0.309455115
0.760869565,0.009090909,0.194144838,0.247217872
0.956521739,0.067272727,0.161787365,0.230071717
0.927536232,0.04,0.123266564,0.469211112
0.804347826,0.005454545,0.174114022,0.175171049
0.968599034,0.090909091,0.098613251,0.32948644
0.850241546,0.056363636,0.220338983,0.222570275
0.828502415,0.090909091,0.19568567,0.453219026
0.770531401,0.001818182,0.101694915,0.282911549
0.859903382,0.005454545,0.053929122,0.149369384
0.826086957,0.078181818,0.218798151,0.318193059
0.809178744,0.06,0.163328197,0.374659962
0.768115942,0.010909091,0.123266564,0.434424202
0.785024155,0.005454545,0.021571649,0.275657407
0.782608696,0.058181818,0.090909091,0.179704888
0.93236715,0.054545455,0.146379045,0.233533921
0.770531401,0.023636364,0.032357473,0.240293463
0.876811594,0.041818182,0,0.396010222
0.910628019,0.067272727,0.154083205,0.509685929
0.951690821,0.014545455,0.058551618,0.472343583
0.874396135,0.016363636,0.012326656,0.296430632
0.797101449,0.025454545,0.020030817,0.380430303
0.975845411,0.089090909,0.077041602,0.230813618
0.852657005,0.076363636,0.066255778,0.234440689
0.963768116,0.056363636,0.012326656,0.165526337
0.925120773,0.052727273,0.18027735,0.252081444
0.990338164,0.065454545,0.063174114,0.414887478
0.806763285,0.032727273,0.090909091,0.291979227
0.765700483,0.087272727,0.177195686,0.351166433
0.763285024,0.047272727,0.1201849,0.355947572
0.777777778,0.036363636,0.058551618,0.282911549
0.903381643,0.034545455,0.029275809,0.21069986
0.763285024,0.018181818,0.191063174,0.484213997
0.97826087,0.047272727,0.077041602,0.431786333
0.888888889,0.030909091,0.215716487,0.347539362
0.973429952,0.090909091,0.154083205,0.208474157
0.8647343,0.076363636,0.217257319,0.353062402
0.787439614,0.001818182,0.06009245,0.366663919
0.833333333,0.089090909,0.200308166,0.171049378
0.97826087,0.069090909,0.186440678,0.224960844
0.881642512,0.063636364,0.161787365,0.390157448
0.934782609,0.087272727,0.203389831,0.421976754
0.963768116,0.090909091,0.020030817,0.425026791
0.765700483,0.054545455,0.151001541,0.296018465
0.823671498,0.043636364,0.194144838,0.188360399
0.896135266,0.030909091,0.129429892,0.384222241
0.777777778,0.081818182,0.097072419,0.20806199
0.944444444,0.081818182,0.023112481,0.489489737
0.905797101,0.034545455,0.050847458,0.218778336
0.879227053,0.001818182,0.143297381,0.2973374
0.777777778,0.085454545,0.106317411,0.27813041
0.939613527,0.087272727,0.143297381,0.184486028
0.949275362,0.001818182,0.006163328,0.456763663
0.975845411,0.02,0.220338983,0.343829857
0.893719807,0.076363636,0.229583975,0.208803891
0.859903382,0.029090909,0.115562404,0.300634737
0.850241546,0.050909091,0.114021572,0.399472426
0.876811594,0.04,0.012326656,0.284065617
0.782608696,0.072727273,0.224961479,0.480257192
0.869565217,0.043636364,0.012326656,0.347539362
0.811594203,0.012727273,0.184899846,0.401862996
0.95410628,0.058181818,0.05238829,0.500041217
0.821256039,0.050909091,0.001540832,0.211276894
0.852657005,0.027272727,0.100154083,0.313082186
0.845410628,0.014545455,0.095531587,0.274915506
0.93236715,0.081818182,0.090909091,0.492951941
0.785024155,0.070909091,0.220338983,0.488665403
0.804347826,0.074545455,0.01540832,0.422636221
0.81884058,0.038181818,0.121725732,0.235017723
0.944444444,0.078181818,0.146379045,0.435825571
0.862318841,0.061818182,0.132511556,0.407798203
0.765700483,0.067272727,0.018489985,0.374989696
0.893719807,0.021818182,0.021571649,0.27260737
0.823671498,0.02,0.01540832,0.388096612
0.823671498,0.009090909,0.163328197,0.472508449
0.956521739,0.012727273,0.137134052,0.443409447
0.857487923,0.087272727,0.043143297,0.354875938
0.884057971,0.08,0.013867488,0.420492952
0.88647343,0.041818182,0.152542373,0.3247053
0.147342995,0.076363636,0.061633282,0.874783612
0.125603865,0.089090909,0.13559322,0.795317781
0.147342995,0.001818182,0.335901387,0.989530954
0.195652174,0.041818182,0.123266564,0.532932157
0.15942029,0.061818182,0.363636364,0.883026956
0.130434783,0.087272727,0.070878274,0.813370703
0.140096618,0.003636364,0.332819723,0.490808672
0.161835749,0.010909091,0.26348228,0.839254802
0.101449275,0.054545455,0.109399076,0.790042041
0.103864734,0.065454545,0.322033898,0.77322562
0.111111111,0.034545455,0.186440678,0.969746929
0.144927536,0.018181818,0.104776579,0.48932487
0.077294686,0.06,0.130970724,0.746022587
0.108695652,0.038181818,0.352850539,0.886901327
0.193236715,0.049090909,0.089368259,0.601022175
0.077294686,0.016363636,0.137134052,0.447860852
0.178743961,0.027272727,0.379044684,0.814442338
0.171497585,0.009090909,0.363636364,0.810815267
0.171497585,0.005454545,0.035439137,0.720468222
0.15942029,0.074545455,0.146379045,0.856236089
0.164251208,0.043636364,0.098613251,0.56178386
0.106280193,0.036363636,0.36825886,1
0.193236715,0.072727273,0.103235747,0.571346138
0.079710145,0.014545455,0.19568567,0.992663424
0.084541063,0.076363636,0.352850539,0.729041299
0.144927536,0.043636364,0.345146379,0.462534004
0.086956522,0.018181818,0.106317411,0.707691039
0.190821256,0.054545455,0.363636364,0.733492705
0.125603865,0,0.254237288,0.765889045
0.178743961,0.083636364,0.080123267,0.638529388
0.1352657,0.045454545,0.018489985,0.931085648
0.169082126,0.081818182,0.326656394,0.675706867
0.101449275,0.001818182,0.158705701,0.925974775
0.101449275,0.014545455,0.087827427,0.588739593
0.115942029,0.063636364,0.31587057,0.490891105
0.164251208,0.061818182,0.01540832,0.846261644
0.169082126,0.023636364,0.151001541,0.552468881
0.123188406,0.041818182,0.001540832,0.78954744
0.111111111,0.090909091,0.243451464,0.75954167
0.132850242,0.030909091,0.097072419,0.568790702
0.094202899,0.06,0.080123267,0.546121507
0.101449275,0.016363636,0.090909091,0.811722034
0.149758454,0.08,0.234206471,0.661775616
0.15942029,0.052727273,0.38366718,0.817657242
0.176328502,0.076363636,0.379044684,0.598054571
0.082125604,0.018181818,0.141756549,0.562773061
0.202898551,0.016363636,0.069337442,0.85961586
0.079710145,0,0.192604006,0.780232462
0.072463768,0.025454545,0.175654854,0.584947655
0.200483092,0.009090909,0.277349769,0.693265188
0.082125604,0.070909091,0.302003082,0.490891105
0.20531401,0.08,0.114021572,0.626164372
0.152173913,0.025454545,0.328197227,0.747259088
0.185990338,0.007272727,0.101694915,0.916659797
0.089371981,0.056363636,0.201848998,0.431044432
0.169082126,0.032727273,0.090909091,0.663341851
0.195652174,0.074545455,0.092449923,0.733657572
0.11352657,0.025454545,0.160246533,0.662187783
0.108695652,0.038181818,0.237288136,0.723683126
0.096618357,0.04,0.234206471,0.706207238
0.103864734,0.050909091,0.37596302,0.48883027
0.094202899,0.090909091,0.322033898,0.944357431
0.188405797,0.010909091,0.266563945,0.803313824
0.09178744,0.069090909,0.103235747,0.814277471
0.171497585,0.021818182,0.171032357,0.934053252
0.089371981,0.067272727,0.106317411,0.960926552
0.084541063,0.04,0.047765794,0.506718325
0.079710145,0.014545455,0.100154083,0.630533344
0.178743961,0.034545455,0.343605547,0.834308796
0.103864734,0.067272727,0.206471495,0.601764076
0.060386473,0.049090909,0.107858243,0.477372022
0.137681159,0.078181818,0.134052388,0.607287116
0.20531401,0.074545455,0.081664099,0.755255131
0.118357488,0.007272727,0.049306626,0.909570522
0.198067633,0.027272727,0.137134052,0.774874289
0.20531401,0.001818182,0.134052388,0.435578271
0.1352657,0.036363636,0.077041602,0.541340368
0.101449275,0.014545455,0.322033898,0.916330063
0.154589372,0.021818182,0.204930663,0.973291567
0.132850242,0.005454545,0.18798151,0.93232215
0.147342995,0.003636364,0.123266564,0.794988047
0.089371981,0.069090909,0.053929122,0.78930014
0.074879227,0.045454545,0.266563945,0.515373836
0.185990338,0.021818182,0.184899846,0.845272443
0.123188406,0.083636364,0.218798151,0.586678757
0.094202899,0.085454545,0.138674884,0.466325942
0.082125604,0.02,0.317411402,0.931415382
0.09178744,0.049090909,0.329738059,0.558156788
0.074879227,0.067272727,0.235747304,0.430961998
0.123188406,0.036363636,0.038520801,0.514879235
0.123188406,0.010909091,0.160246533,0.918803067
0.084541063,0.076363636,0.221879815,0.471189514
0.060386473,0.069090909,0.020030817,0.834226362
0.086956522,0.036363636,0.294298921,0.937927623
0.147342995,0.058181818,0.234206471,0.559475723
0.086956522,0.054545455,0.087827427,0.861017229
0.149758454,0.049090909,0.010785824,0.544060671
0.147342995,0.04,0.379044684,0.610914187
0.188405797,0.021818182,0.326656394,0.479185558
0.077294686,0.012727273,0.2403698,0.852031984
0.115942029,0.076363636,0.354391371,0.477289589
0.18115942,0.025454545,0.01540832,0.813370703
0.103864734,0.078181818,0.192604006,0.476630121
0.111111111,0.049090909,0.31587057,0.546286374
0.111111111,0.06,0.283513097,0.534086225
0.060386473,0,0.362095532,0.796306982
0.144927536,0.023636364,0.37596302,0.694666557
0.15942029,0.038181818,0.3605547,0.926222076
0.142512077,0.078181818,0.362095532,0.49962905
0.202898551,0.054545455,0.326656394,0.696232792
0.082125604,0.021818182,0.140215716,0.444893249
0.202898551,0.056363636,0.326656394,0.725908829
0.149758454,0.041818182,0.107858243,0.635809084
0.178743961,0.085454545,0.203389831,0.758634902
0.062801932,0.083636364,0.151001541,0.64627813
0.152173913,0.010909091,0.132511556,0.886983761
0.154589372,0.08,0.041602465,0.523452312
0.152173913,0.087272727,0.203389831,0.799439453
0.202898551,0.074545455,0.231124807,0.633418515
0.111111111,0.010909091,0.100154083,0.90833402
0.060386473,0.043636364,0.183359014,0.828703322
0.15942029,0.087272727,0.164869029,0.447118951
0.173913043,0.081818182,0.261941448,0.499381749
0.099033816,0.085454545,0.340523883,0.917484132
0.147342995,0.08,0.243451464,0.995960762
0.118357488,0.012727273,0.204930663,0.822932982
0.125603865,0.036363636,0.379044684,0.653202539
0.178743961,0.041818182,0.114021572,0.573571841
0.077294686,0.072727273,0.25577812,0.699694996
0.077294686,0.041818182,0.342064715,0.574561042
0.200483092,0.056363636,0.01540832,0.946830434
0.106280193,0.016363636,0.1201849,0.956640013
0.161835749,0.014545455,0,0.709669442
0.082125604,0.081818182,0.337442219,0.698376061
0.15942029,0.065454545,0.144838213,0.655675542
0.149758454,0.007272727,0.318952234,0.518011706
0.171497585,0.027272727,0.369799692,0.528480752
0.096618357,0.087272727,0.080123267,0.727227764
0.183574879,0.045454545,0.221879815,0.825405985
0.060386473,0.036363636,0.00770416,0.637375319
0.070048309,0.012727273,0.241910632,0.744703652
0.125603865,0.081818182,0.291217257,0.608770917
0.152173913,0.072727273,0.354391371,0.590717995
0.20531401,0.003636364,0.129429892,0.973538867
0.154589372,0.089090909,0.118644068,0.927128843
0.154589372,0.001818182,0.329738059,0.80298409
